Date;vader;vader_average;watson;henry;Loughran-McDonald;average_sentiment;count;WTI
14.05.2019;-0.363417474;-0.09800593;-0.466027968;0.247854975;-0.483484503;-0.23261618;53;61.82
15.05.2019;-0.385142151;-0.09054766;-0.449643418;0.077026809;-0.477854742;-0.265232232;55;62.03
16.05.2019;-0.204220422;-0.044126975;-0.296011108;0.251149461;-0.353125793;-0.129266967;38;62.93
17.05.2019;-0.374637464;-0.088821733;-0.406184449;0.095155309;-0.546644193;-0.264226506;25;62.77
18.05.2019;-0.380013001;-0.194287197;-0.529264022;0.101833935;-0.503254945;-0.300997046;8;
19.05.2019;-0.034872237;-0.049289998;-0.362720232;0.184573338;-0.379791297;-0.128420085;32;
20.05.2019;-0.324966872;-0.069253725;-0.471853877;0.068363799;-0.564044496;-0.272351034;32;63.12
21.05.2019;-0.397733523;-0.073698019;-0.321041308;0.104349899;-0.479381096;-0.23350081;32;63.02
22.05.2019;-0.224515785;-0.050193669;-0.312536163;0.079344568;-0.468343567;-0.195248923;30;61.42
23.05.2019;-0.350029875;-0.049882506;-0.478199852;0.097840416;-0.559908353;-0.268036034;39;57.65
24.05.2019;-0.460388896;-0.075325424;-0.470124123;0.153892194;-0.540868243;-0.278562898;28;58.4
25.05.2019;0.322098877;-0.017252296;-0.161223006;0.346457938;-0.506914345;-0.003366566;3;
26.05.2019;-0.212283728;-0.053786963;-0.417291112;0.202895022;-0.535541624;-0.203201681;8;
27.05.2019;-0.390920342;-0.035551782;-0.471832824;0.21210466;-0.572777196;-0.251795497;16;
28.05.2019;-0.073540687;-0.048552219;-0.332976189;0.145845407;-0.525390918;-0.166922921;39;58.91
29.05.2019;-0.049916103;-0.029020346;-0.332781925;0.091874083;-0.525415922;-0.169052042;36;58.84
30.05.2019;-0.440082008;-0.10439005;-0.424494736;0.044137365;-0.513577795;-0.287681445;50;56.47
31.05.2019;-0.402606927;-0.08928195;-0.435904885;0.0836524;-0.582922687;-0.28541281;33;53.49
01.06.2019;-0.046854685;-0.09492368;-0.467321678;0;-0.636363636;-0.249092736;2;
02.06.2019;-0.410674401;-0.066647609;-0.582129367;-0.026655601;-0.785366509;-0.374294697;9;
03.06.2019;-0.20307548;-0.044012699;-0.359234032;0.065954947;-0.553861218;-0.218845696;29;53.25
04.06.2019;-0.143967522;-0.037841709;-0.338406395;0.072408593;-0.577390442;-0.205039495;32;53.5
05.06.2019;-0.046197477;-0.011783858;-0.412944106;0.185978931;-0.378795308;-0.132748363;28;51.57
06.06.2019;-0.050989882;0.006962997;-0.227802153;0.319029274;-0.349270265;-0.060414006;46;52.59
07.06.2019;0.086439596;0.039788578;-0.192738845;0.214307286;-0.378144243;-0.046069526;42;53.95
08.06.2019;-0.574024069;-0.139929774;-0.623394077;0.147874475;-0.75185231;-0.388265151;6;
09.06.2019;-0.078191152;-0.091915913;-0.399558578;0.369258088;-0.501336099;-0.140348731;12;
10.06.2019;-0.056962453;0.008025072;-0.287562227;0.225280742;-0.391960504;-0.100635874;37;53.33
11.06.2019;0.252854831;0.040325374;-0.271406668;0.265832831;-0.479281211;-0.038334969;44;53.3
12.06.2019;-0.062279813;-0.031418623;-0.436430809;0.181102367;-0.618356083;-0.193476592;53;51.13
13.06.2019;-0.305307639;-0.099334892;-0.424143529;0.320860893;-0.548378386;-0.211260711;83;52.38
14.06.2019;-0.287037659;-0.080584471;-0.465268413;0.241846026;-0.590261074;-0.236261118;67;52.47
15.06.2019;0.359305931;0.070156315;-0.098218875;0.605516914;-0.2643301;0.134486037;10;
16.06.2019;-0.295634563;-0.058679709;-0.230239;0.247827489;-0.525263265;-0.17239781;20;
17.06.2019;0.006339095;0.023254104;-0.351675063;0.297637307;-0.53336768;-0.111562448;52;51.94
18.06.2019;-0.179403987;-0.009750783;-0.270473169;0.184395907;-0.466149999;-0.148276406;43;53.86
19.06.2019;-0.034795146;-0.003494311;-0.217575233;0.273631481;-0.383621392;-0.07317092;36;53.74
20.06.2019;0.024718345;-0.015983637;-0.403216796;0.206856732;-0.422678061;-0.122060683;63;56.88
21.06.2019;-0.270042222;-0.081091603;-0.431396805;0.208547205;-0.461949977;-0.20718668;46;57.35
22.06.2019;-0.312794916;-0.089990467;-0.454309214;0.391486291;-0.641909079;-0.221503477;11;
23.06.2019;-0.159685969;0.006352044;-0.278605544;0.118408602;-0.480489997;-0.158804173;10;
24.06.2019;-0.039298374;-0.003236331;-0.300298726;0.247927816;-0.449889154;-0.108958954;54;57.73
25.06.2019;-0.213289071;-0.045622459;-0.361682405;0.078545719;-0.588952028;-0.226200049;31;57.63
26.06.2019;-0.140374037;-0.049409316;-0.291952889;0.259624209;-0.38385785;-0.121193977;50;59.17
27.06.2019;0.225639805;0.069473267;-0.295035882;0.219556047;-0.419033563;-0.039880065;29;59.18
28.06.2019;0.222270799;0.057591822;-0.185240852;0.175389802;-0.451916658;-0.036381017;35;58.2
29.06.2019;0.412859468;0.16468574;-0.069183052;0.438468428;-0.170954223;0.155175272;11;
30.06.2019;0.503710371;0.125520406;-0.187728779;0.222225193;-0.148640712;0.103017296;15;
01.07.2019;0.377617762;0.074176862;-0.159110144;0.323954229;-0.210548716;0.081217999;65;58.91
02.07.2019;-0.101760176;-0.04565077;-0.465759698;0.125417318;-0.521840389;-0.201918743;44;56
03.07.2019;-0.182991272;-0.025987069;-0.316805123;0.248441245;-0.459206822;-0.147309808;37;57.06
04.07.2019;0.013597656;-0.009753011;-0.315590766;0.119268918;-0.5051408;-0.139523601;27;
05.07.2019;-0.257271441;-0.069513437;-0.475408088;0.233018971;-0.581405107;-0.23011582;35;
06.07.2019;-0.931243124;-0.3368105;-0.779438705;0.214285714;-0.822222222;-0.531085767;2;
07.07.2019;-0.173707371;0.002149624;-0.229989818;0.232283171;-0.301235272;-0.094099933;10;
08.07.2019;-0.386313631;-0.069055515;-0.400591669;0.15236084;-0.543793702;-0.249478735;28;57.35
09.07.2019;-0.100472547;-0.014712491;-0.356003317;0.057626233;-0.507785598;-0.184269544;32;57.57
10.07.2019;0.132533253;0.001950649;-0.288883664;0.295749933;-0.265285085;-0.024786983;45;60.28
11.07.2019;-0.392350346;-0.081430164;-0.442525095;0.255424994;-0.535084101;-0.239192943;45;59.93
12.07.2019;-0.113187076;-0.055931736;-0.452472604;0.129761558;-0.496799747;-0.197725921;33;59.99
13.07.2019;-0.595659566;-0.060293482;-0.512467517;0.263888889;-0.582236842;-0.297353704;4;
14.07.2019;0.406083465;0.000868899;-0.307224742;0.420874099;-0.302107416;0.043698861;7;
15.07.2019;0.010346196;0.029445411;-0.282410006;0.203627341;-0.411190517;-0.090036315;31;59.3
16.07.2019;0.101045819;0.047276866;-0.287693975;0.28511943;-0.36456178;-0.043762728;28;57.44
17.07.2019;0.102781246;-0.002196192;-0.383634662;0.190615307;-0.467081516;-0.111903163;31;56.5
18.07.2019;-0.05007522;-0.037360703;-0.383792396;0.127461443;-0.562116813;-0.181176738;47;55.08
19.07.2019;-0.277875407;-0.063078005;-0.320283857;0.234721146;-0.515405921;-0.188384409;42;55.42
20.07.2019;-0.000750075;-0.035097919;-0.188337378;0.455128205;-0.329545455;-0.019720524;2;
21.07.2019;-0.273214821;-0.086778193;-0.484912562;0.16653668;-0.540578842;-0.243789548;16;
22.07.2019;-0.02448284;-0.016974095;-0.359653271;0.289113036;-0.485511381;-0.11950171;51;55.87
23.07.2019;0.131019769;0.028268589;-0.2934418;0.316324457;-0.383877846;-0.040341366;45;56.58
24.07.2019;0.044441944;0.023673386;-0.207532493;0.258697834;-0.461487055;-0.068441277;40;55.9
25.07.2019;0.374140747;0.09070322;-0.06821161;0.138261317;-0.437176042;0.019543527;30;55.88
26.07.2019;0.65485993;0.112497604;-0.136694727;0.141355793;-0.401693224;0.074065075;36;56.04
27.07.2019;0.947694769;0.130013093;0.862767608;1;1;0.788095094;1;
28.07.2019;0.947037561;0.128538458;-0.323751273;0.220062163;-0.355122655;0.123352851;7;
29.07.2019;-0.040184018;0.017632911;-0.199097242;0.275932964;-0.309360346;-0.051015146;25;56.85
30.07.2019;0.205313635;0.033819517;-0.085268088;0.269244256;-0.332491645;0.018123535;29;58.04
31.07.2019;-0.13238971;-0.030051541;-0.287994438;0.236681216;-0.424930455;-0.127736986;34;58.53
01.08.2019;-0.091703288;-0.029650163;-0.367413196;0.21335406;-0.505827083;-0.156247934;34;53.64
02.08.2019;-0.170739296;-0.0828264;-0.3381419;0.136907685;-0.541746251;-0.199309233;36;55.67
03.08.2019;-0.454420442;-0.090306799;-0.295295092;-0.033056973;-0.274553571;-0.229526576;4;
04.08.2019;-0.558355836;-0.190329191;-0.560156457;-0.013841587;-0.722992439;-0.409135102;12;
05.08.2019;-0.356448978;-0.09760382;-0.380406126;0.099701862;-0.550949668;-0.257141346;30;54.63
06.08.2019;-0.427728067;-0.047426305;-0.50231854;-0.007398249;-0.60089913;-0.317154058;34;53.6
07.08.2019;-0.364144309;-0.127836536;-0.431684517;0.196115054;-0.633190667;-0.272148195;38;51.14
08.08.2019;-0.11453777;-0.015083962;-0.236466147;0.085106215;-0.376021341;-0.131400601;38;52.6
09.08.2019;-0.204501932;-0.062629409;-0.439810811;0.166094439;-0.535337007;-0.215236944;27;54.41
10.08.2019;-0.068006801;-0.03308707;-0.483992059;0.052631579;-0.304347826;-0.167360435;1;
11.08.2019;-0.984458446;-0.17881029;-0.578174242;0.181267806;-0.702107527;-0.45245654;5;
12.08.2019;-0.074154474;0.013643918;-0.262247741;0.264915423;-0.409313037;-0.093431182;34;54.98
13.08.2019;-0.031231695;-0.032363118;-0.385947783;0.331025448;-0.486572807;-0.121017991;28;57.05
14.08.2019;-0.414703009;-0.095247216;-0.457197792;0.02512922;-0.558371792;-0.300078118;39;55.16
15.08.2019;-0.424186863;-0.068991875;-0.413919279;0.07098594;-0.597568614;-0.286736138;36;54.51
16.08.2019;-0.003805381;0.000432337;-0.314356237;0.313507713;-0.374276451;-0.075699604;20;54.83
17.08.2019;0.99729973;0.090620264;-0.429312146;0.631578947;-0.435167615;0.171003836;2;
18.08.2019;-0.109022013;-0.091668018;-0.582169918;0.272304693;-0.579409377;-0.217992927;9;
19.08.2019;0.24949522;0.01841544;-0.208037007;0.368919291;-0.387349075;0.008288774;37;56.24
20.08.2019;0.063497526;-0.00677518;-0.376182948;0.106008142;-0.481355171;-0.138961526;34;56.18
21.08.2019;0.02519949;0.003621079;-0.316627327;0.235550774;-0.465562387;-0.103563674;33;55.65
22.08.2019;-0.376975198;-0.076022544;-0.376235302;0.089928408;-0.598762901;-0.267613507;32;55.33
23.08.2019;-0.165095297;-0.062280135;-0.368592271;0.110520953;-0.556947618;-0.208478874;33;54.08
24.08.2019;-0.979998;-0.266620049;-0.619199818;0.361904762;-0.696551724;-0.440092966;2;
25.08.2019;-0.328271289;-0.115905987;-0.480671603;-0.022651935;-0.586583866;-0.306816936;13;
26.08.2019;-0.20111154;-0.037681758;-0.347501232;0.091793079;-0.428271842;-0.184554659;35;53.54
27.08.2019;-0.029687584;-0.005876199;-0.322941518;0.326697491;-0.503066235;-0.106974809;26;54.99
28.08.2019;-0.188396888;-0.046525602;-0.232612836;0.229339135;-0.486622511;-0.14496374;41;55.76
29.08.2019;0.236517591;0.027522063;-0.325857713;0.272644237;-0.374281956;-0.032691156;33;56.67
30.08.2019;-0.045328062;0.010152931;-0.283316678;0.031767361;-0.457901925;-0.148925275;17;55.07
31.08.2019;0.369706971;0.049545149;-0.17909164;0.275727555;-0.277387163;0.047700175;10;
01.09.2019;-0.092218313;-0.036097706;-0.472851954;0.025717936;-0.545312164;-0.22415244;11;
02.09.2019;-0.192479248;-0.034942373;-0.322921237;0.304763912;-0.432348509;-0.135585491;25;
03.09.2019;-0.366602285;-0.085047919;-0.415870808;-0.065929532;-0.573234238;-0.301336956;32;53.91
04.09.2019;0.112307783;0.083466983;0.044088066;0.396011359;-0.233635639;0.08044771;29;56.22
05.09.2019;0.302643422;0.035268447;-0.200359946;0.306308774;-0.426940862;0.003383967;38;56.33
06.09.2019;0.4989999;0.035167112;-0.192492293;0.269076073;-0.29048739;0.064052681;26;56.45
07.09.2019;0.096138185;-0.026548819;-0.279783288;0.027689237;-0.328725815;-0.1022461;7;
08.09.2019;0.255196948;0.064186002;-0.314254403;0.340899213;-0.428939909;-0.01658243;14;
09.09.2019;0.308845885;0.094912645;-0.011710431;0.330573893;-0.223467768;0.099830845;60;57.88
10.09.2019;0.183526353;0.025547915;-0.239234248;0.322580537;-0.459707528;-0.033457394;50;57.37
11.09.2019;0.24813017;0.03874692;-0.263874398;0.247617622;-0.457112335;-0.037298404;56;55.66
12.09.2019;0.214264564;0.052378444;-0.236698635;0.278525423;-0.338950924;-0.006096226;51;55.13
13.09.2019;0.410951621;0.040889952;-0.150602733;0.541750803;-0.45610781;0.077376367;19;54.76
14.09.2019;-0.444153939;-0.168403625;-0.550544142;0.318061077;-0.46815574;-0.262639274;21;
15.09.2019;-0.643739374;-0.2051538;-0.553360869;0.346977901;-0.604561596;-0.331967548;48;
16.09.2019;-0.466865205;-0.141163788;-0.443792877;0.284428565;-0.470230591;-0.247524779;162;63.1
17.09.2019;-0.427092709;-0.117412971;-0.503516467;0.104279526;-0.525202951;-0.293789114;130;59.26
18.09.2019;-0.362963178;-0.094096961;-0.500276687;0.202498673;-0.651103611;-0.281188353;93;58.19
19.09.2019;-0.306484815;-0.070125466;-0.403106286;0.260791848;-0.541731277;-0.212131199;48;58.19
20.09.2019;-0.208246751;-0.057886944;-0.40796866;0.367164993;-0.477570097;-0.156901492;54;57.92
21.09.2019;-0.357435744;-0.084232296;-0.517733792;0.290073085;-0.560909086;-0.246047567;13;
22.09.2019;-0.097787557;-0.039804825;-0.354012941;0.281537214;-0.467489824;-0.135511586;18;
23.09.2019;-0.175771236;-0.020375032;-0.448426783;0.292282838;-0.530290359;-0.176516114;41;58.69
24.09.2019;-0.151553792;-0.045406361;-0.515434347;0.278758436;-0.576405247;-0.202008262;44;57.22
25.09.2019;-0.357167632;-0.083937599;-0.420658362;0.021838933;-0.614812907;-0.290947513;47;56.38
26.09.2019;-0.063363154;0.010798018;-0.264745165;0.240913104;-0.440115635;-0.103302566;44;56.24
27.09.2019;-0.412418661;-0.058372073;-0.460210936;0.134822321;-0.555237639;-0.270283397;31;55.95
28.09.2019;0.210721072;0.035711552;0.068856944;0.701857283;-0.518518519;0.099725666;3;
29.09.2019;-0.457645765;-0.11886489;-0.4901403;-0.144729838;-0.584437091;-0.359163577;9;
30.09.2019;-0.14671955;-0.050295219;-0.372318057;0.313263158;-0.507377244;-0.152689382;41;54.09
01.10.2019;-0.059608818;-0.017117741;-0.428642609;0.174075044;-0.355364694;-0.137331764;35;53.6
02.10.2019;-0.337281805;-0.089447086;-0.401992891;0.147317216;-0.539099045;-0.244100722;52;52.67
03.10.2019;-0.225014168;-0.104183704;-0.437563055;0.134215045;-0.587352845;-0.243979745;36;52.41
04.10.2019;-0.170461491;-0.036213192;-0.376579267;0.130632937;-0.512607741;-0.193045751;27;52.84
05.10.2019;-0.932693269;-0.116304849;-0.577865308;0.486772487;-0.730769231;-0.374172034;3;
06.10.2019;-0.218550426;-0.079603959;-0.223312334;0.277488299;-0.327673505;-0.114330385;14;
07.10.2019;-0.090874712;-0.01085283;-0.393650321;0.261902452;-0.423901785;-0.131475439;32;52.76
08.10.2019;-0.332674934;-0.083656417;-0.50275071;0.185638319;-0.671389986;-0.280966745;24;52.64
09.10.2019;-0.347000609;-0.052045329;-0.442677925;0.2772695;-0.503415988;-0.21357407;44;52.63
10.10.2019;0.073565893;-0.025085671;-0.28239217;0.301705423;-0.412595909;-0.068960487;41;53.57
11.10.2019;0.028648517;-0.062140012;-0.285347194;0.432039199;-0.44213795;-0.065787488;46;54.76
12.10.2019;-0.969346935;-0.186066074;-0.306569604;0.416666667;-0.769642857;-0.362991761;4;
13.10.2019;-0.169350268;-0.055714002;-0.429509532;0.565845939;-0.400877006;-0.097920974;12;
14.10.2019;0.523868176;0.092001755;-0.192767391;0.339957796;-0.272828301;0.098046407;38;53.57
15.10.2019;-0.191591159;-0.035194431;-0.353794206;0.17060525;-0.428405905;-0.16767609;25;52.81
16.10.2019;0.149875857;0.035927615;-0.262623582;0.352592316;-0.516204172;-0.048086393;23;53.42
17.10.2019;-0.002170587;-0.049360241;-0.395463499;0.160554592;-0.40536817;-0.138361581;27;53.89
18.10.2019;-0.12292896;0.008573322;-0.270363994;0.346031519;-0.36466631;-0.080670885;30;53.75
19.10.2019;0.103064852;-0.020474653;-0.261865973;0.391829004;-0.421402572;-0.041769868;11;
20.10.2019;0.078057806;-0.048344378;-0.458027892;-0.036203463;-0.632270426;-0.219357671;10;
21.10.2019;0.280365537;0.058275496;-0.11990924;0.26683361;-0.338665115;0.029380058;24;53.28
22.10.2019;0.166247394;0.015672989;-0.256428422;0.213972156;-0.333089623;-0.038725101;39;54.21
23.10.2019;0.009375938;-0.013371521;-0.229221359;0.17424061;-0.460548981;-0.103905063;24;55.9
24.10.2019;0.24489372;0.044131105;-0.169507737;0.273272386;-0.305280132;0.017501868;26;56.11
25.10.2019;0.316296847;-0.000748543;-0.264145318;0.297212915;-0.344829337;0.000757313;23;56.52
26.10.2019;0.986978698;0.198784424;0.235466908;0.56032175;0.0796767;0.412245696;5;
27.10.2019;0.949494949;0.180743178;-0.065245361;0.397725555;-0.103896104;0.271764444;7;
28.10.2019;0.219127041;0.024241713;-0.234854486;0.204587223;-0.455337571;-0.048447216;39;55.6
29.10.2019;0.244566562;0.028240786;-0.233751715;0.275671188;-0.416528668;-0.020360369;38;55.34
30.10.2019;0.186328889;0.035829949;-0.278090168;0.344499481;-0.504166047;-0.043119579;39;54.85
31.10.2019;0.205936873;0.039819432;-0.276991869;0.188163915;-0.480335546;-0.064681439;43;54.02
01.11.2019;0.139533953;0.010156476;-0.190759645;0.320541251;-0.397632007;-0.023631994;30;56.04
02.11.2019;-0.13867101;-0.063301235;-0.213760699;0.04100443;-0.448555287;-0.16465676;7;
03.11.2019;0.345057233;0.057188862;-0.075698113;0.287701005;-0.431499747;0.036549848;22;
04.11.2019;0.489837356;0.058305666;0.007773327;0.396533754;-0.2112377;0.14824248;43;56.33
05.11.2019;0.631968602;0.115932138;-0.12102925;0.292319245;-0.382412807;0.107355586;37;57.04
06.11.2019;0.11532121;-0.008083714;-0.200991404;0.263487723;-0.273117334;-0.020676704;31;56.15
07.11.2019;0.098152672;0.02070593;-0.218242902;0.258054655;-0.414845393;-0.051235007;28;56.91
08.11.2019;0.192245031;0.024913236;-0.396970287;0.161019173;-0.476119187;-0.098982407;31;57.02
09.11.2019;0.539333933;0.195886043;0.06214974;0.564302364;-0.292727273;0.213788962;5;
10.11.2019;-0.158865887;-0.054956237;-0.318423069;0.167990567;-0.582019375;-0.1892548;12;
11.11.2019;0.173128941;0.014625596;-0.17193398;0.31345465;-0.342141262;-0.002573211;43;56.61
12.11.2019;-0.00940094;-0.003915288;-0.207842825;0.217320091;-0.399448247;-0.080657442;30;56.67
13.11.2019;0.172052689;0.043151092;-0.174392472;0.270623913;-0.331670413;-0.004047038;31;56.88
14.11.2019;-0.118776163;-0.045143857;-0.261980679;0.176140162;-0.517984734;-0.153549054;42;56.57
15.11.2019;0.674048886;0.116603344;-0.195078999;0.398066635;-0.341178833;0.130492207;27;57.54
16.11.2019;-0.090609061;-0.039713363;-0.107919683;0.118055556;-0.337301587;-0.091497628;4;
17.11.2019;0.425482548;0.034568873;-0.201087454;0.425972442;-0.422642569;0.052458768;20;
18.11.2019;0.244284428;0.040254149;-0.282952572;0.201266469;-0.313086919;-0.022046889;35;56.82
19.11.2019;0.090618437;-0.013073145;-0.371041398;0.188806921;-0.515314165;-0.12400067;32;54.93
20.11.2019;0.082892905;-0.006556643;-0.195877664;0.246180313;-0.384969421;-0.051666102;39;56.71
21.11.2019;0.123363688;0.03534411;-0.245672355;0.143044066;-0.424386881;-0.073661474;37;58.36
22.11.2019;0.384571791;0.054970169;-0.280382145;0.238207269;-0.255977018;0.028278013;24;57.68
23.11.2019;0.395672901;0.135687331;-0.159594849;0.33079932;-0.464463821;0.047620176;6;
24.11.2019;0.497691436;0.069946939;-0.162429045;0.395250007;-0.247807897;0.110530288;12;
25.11.2019;0.435196461;0.064636717;-0.184096284;0.352433824;-0.325691931;0.068495757;34;57.79
26.11.2019;0.235447683;0.045739506;-0.261925803;0.430817888;-0.41323417;0.007369021;29;58.25
27.11.2019;0.268194561;0.023985652;-0.197771672;0.163979054;-0.410925751;-0.030507631;31;58.12
28.11.2019;-0.083027053;-0.025250099;-0.33800451;0.015349144;-0.471917249;-0.180569953;16;
29.11.2019;0.093900819;-0.038836254;-0.29455853;0.091798986;-0.51648882;-0.13283676;35;
30.11.2019;0.33286662;0.152747345;-0.251501224;0.542188805;-0.356421356;0.083976038;3;
01.12.2019;0.427909458;0.014254695;-0.205442911;0.361458323;-0.30562096;0.058511721;15;
02.12.2019;0.332973297;0.064452047;-0.186819173;0.310603662;-0.286020387;0.047037889;45;55.97
03.12.2019;0.271494891;0.026651443;-0.38662659;0.188411567;-0.346230147;-0.049259767;31;56.15
04.12.2019;0.163500023;5.68768E-06;-0.376378023;0.306317302;-0.351411002;-0.051593202;49;58.46
05.12.2019;0.08976231;0.044170332;-0.271118542;0.270915488;-0.294226665;-0.032099416;60;58.42
06.12.2019;0.067060706;0.01585349;-0.187331022;0.316569645;-0.376098895;-0.032789215;50;59.2
07.12.2019;0.291312465;0.017367566;-0.194355051;0.190521284;-0.242189152;0.012531422;6;
08.12.2019;0.428933802;0.041905543;-0.181449602;0.330499086;-0.294092819;0.065159202;11;
09.12.2019;0.283295721;0.036398294;-0.235608023;0.227642604;-0.36810955;-0.011276191;46;58.99
10.12.2019;-0.167757516;-0.013692201;-0.375465319;0.234319146;-0.292828277;-0.123084833;27;59.22
11.12.2019;0.401890189;0.072380638;-0.143360702;0.246173861;-0.285446043;0.058327589;40;58.74
12.12.2019;0.595304814;0.123759993;-0.045386968;0.360436805;-0.173632128;0.172096503;53;59.18
13.12.2019;0.59270689;0.102271479;-0.004071707;0.378820548;-0.234288169;0.167087808;21;60.11
14.12.2019;0.40861229;0.008191435;-0.256085582;0.569973289;-0.250737879;0.09599071;7;
15.12.2019;0.658193092;0.1552067;0.032324054;0.413664502;-0.334317037;0.185014262;11;
16.12.2019;0.544702746;0.115344425;-0.01902738;0.470421728;-0.175588444;0.187170615;29;60.21
17.12.2019;0.534117928;0.089291846;0.003133201;0.350246214;-0.326863643;0.129985109;31;60.88
18.12.2019;0.415887043;0.066344302;-0.325450813;0.219889919;-0.265381726;0.022257745;33;60.93
19.12.2019;0.113635048;0.056123998;-0.136468504;0.418882113;-0.188626399;0.052709251;38;61.3
20.12.2019;0.682972143;0.136177072;-0.127365427;0.348987663;-0.245326183;0.159089054;26;60.43
21.12.2019;0.216046605;0.004691092;-0.485738205;-0.252368082;-0.619852772;-0.227444273;12;
22.12.2019;0.175117512;0.006375836;-0.266780106;0.452614379;-0.163008006;0.040863923;6;
23.12.2019;0.215306897;0.017780281;-0.128637105;0.311312016;-0.304800703;0.022192277;41;60.51
24.12.2019;0.454427261;0.02943032;-0.15732654;0.341396977;-0.303080003;0.072969603;22;61.17
25.12.2019;-6.66733E-05;-0.030946795;-0.336507184;0.645454545;-0.48452381;-0.041317983;6;
26.12.2019;0.631242072;0.130138384;0.129061116;0.508622448;0.028403892;0.285493582;19;61.72
27.12.2019;0.45740661;0.068385451;-0.016046388;0.424639296;-0.225368077;0.141803379;23;61.76
28.12.2019;0.360876088;-0.000995936;-0.410658228;0.437655271;-0.592049423;-0.041034446;10;
29.12.2019;0.128127098;-0.054369148;-0.366731002;0.356469291;-0.389115101;-0.065123772;7;
30.12.2019;0.22617423;0.029077337;-0.242222812;0.246323023;-0.277096537;-0.003548952;31;61.66
31.12.2019;0.210532482;0.029927178;-0.187616931;0.398871944;-0.333387953;0.023665344;35;61.14
01.01.2020;0.172950628;-0.017505904;-0.25658487;0.414466089;-0.512620773;-0.039858966;6;
02.01.2020;0.260848036;0.032218988;-0.115339088;0.476667807;-0.210881961;0.088702756;41;61.17
03.01.2020;-0.419239819;-0.149811325;-0.536144337;0.295896838;-0.542195998;-0.270298928;95;63
04.01.2020;-0.98279828;-0.249874479;-0.653457057;0.488970588;-0.738503273;-0.4271325;8;
05.01.2020;-0.41010101;-0.128057434;-0.595657952;0.085538056;-0.59991854;-0.329639376;15;
06.01.2020;-0.346550385;-0.116304733;-0.466350841;0.242524358;-0.4562978;-0.22859588;89;63.27
07.01.2020;-0.154639075;-0.041568353;-0.357750552;0.213807669;-0.358511819;-0.139732426;72;62.7
08.01.2020;-0.534429347;-0.120063592;-0.505162287;0.138028595;-0.438705421;-0.29206641;83;59.65
09.01.2020;-0.108691304;-0.034452804;-0.350015085;0.325610894;-0.374051272;-0.108319914;46;59.56
10.01.2020;-0.252491916;-0.056635707;-0.346126947;0.22441836;-0.456905711;-0.177548384;42;59.02
11.01.2020;0.458899223;0.126092004;0.106165938;0.370243226;0.040123867;0.220304852;15;
12.01.2020;0.516631663;0.045212022;-0.271128765;0.4345729;-0.268595287;0.091338507;10;
13.01.2020;0.138524663;-0.01171253;-0.230429828;0.244672573;-0.305426946;-0.032874414;37;58.17
14.01.2020;0.184976275;0.024924425;-0.175138605;0.382961803;-0.373688711;0.008807038;45;58.34
15.01.2020;0.145494549;0.016434775;-0.162571716;0.218781418;-0.375018515;-0.031375898;45;57.86
16.01.2020;0.30550436;0.046328369;-0.055327578;0.397179075;-0.27530173;0.083676499;42;58.52
17.01.2020;0.085181595;0.029913437;-0.128416571;0.33301401;-0.198251442;0.024288206;26;58.55
18.01.2020;0.911791179;0.299704589;-0.638108489;0.333333333;-1;-0.018655877;1;
19.01.2020;0.662688491;0.11564634;-0.2644004;0.547525006;-0.215868083;0.169118271;9;
20.01.2020;0.181015244;0.039010158;-0.198433073;0.248673202;-0.392923008;-0.024531495;35;
21.01.2020;-0.089477995;-0.033417873;-0.372665311;0.195934575;-0.499082617;-0.159741844;42;58.25
22.01.2020;-0.447521223;-0.077529167;-0.435312591;0.201398428;-0.458861215;-0.243565153;34;56.76
23.01.2020;-0.116009962;-0.032030119;-0.306683262;0.15052055;-0.462094362;-0.153259431;61;55.51
24.01.2020;0.175649565;-0.003716309;-0.331487852;0.130137918;-0.417620922;-0.08940752;25;54.09
25.01.2020;-0.787378738;-0.154266282;-0.712465319;-0.2;-1;-0.570822068;1;
26.01.2020;-0.421549847;-0.050417203;-0.510661712;-0.031057261;-0.457483542;-0.294233913;13;
27.01.2020;-0.222577813;-0.051589232;-0.503369584;-0.063661384;-0.497499986;-0.2677396;45;53.09
28.01.2020;-0.10357446;-0.016151894;-0.377870828;0.068260869;-0.381436256;-0.162154514;39;53.33
29.01.2020;-0.090796259;-0.034200575;-0.443301234;0.298870417;-0.41484273;-0.136854076;39;53.29
30.01.2020;-0.370287029;-0.071961196;-0.400885833;0.086825105;-0.489639518;-0.249189694;34;52.19
31.01.2020;-0.066200559;-0.018181379;-0.406794767;0.165719595;-0.495550076;-0.164201437;33;51.58
01.02.2020;0.037518038;-0.026689449;-0.550430133;0.614333493;-0.57813245;-0.1006801;7;
02.02.2020;-0.214479781;-0.022187953;-0.623416994;0.09961028;-0.552965583;-0.262688006;12;
03.02.2020;-0.324828038;-0.073490926;-0.524925708;0.056228342;-0.520028662;-0.277408999;45;50.06
04.02.2020;-0.080795772;-0.041114443;-0.447678606;0.242134362;-0.407503861;-0.146991664;65;49.59
05.02.2020;-0.12904719;-0.034869909;-0.40012615;0.281471976;-0.361443163;-0.128802887;35;50.87
06.02.2020;0.027807129;-0.005057134;-0.363740334;0.314402384;-0.405625938;-0.086442778;46;50.94
