,0,1,2,3
0,0.0043454921034015255,0.0,4.926028558892241,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 2000, 'batch_size': 646, 'dropout': 0.3}"
0,0.004590548620915708,0.0,5.441039928538253,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 12, 'patience': 2000, 'batch_size': 646, 'dropout': 0.35}"
0,0.0006684419139572936,0.0,0.9094970064286598,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1000, 'batch_size': 646, 'dropout': 0}"
0,0.0007774926115540259,0.0,1.2223557397513272,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1000, 'batch_size': 646, 'dropout': 0.05}"
0,0.0010855457961795,0.0,1.3650994645715673,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1000, 'batch_size': 646, 'dropout': 0.1}"
0,0.0024375105506660028,0.0,3.43267312239352,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1000, 'batch_size': 646, 'dropout': 0.15}"
0,0.004029374040755225,0.0,4.166202319288557,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1000, 'batch_size': 646, 'dropout': 0.2}"
0,0.0037023118225696645,0.0,4.626081655925185,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1000, 'batch_size': 646, 'dropout': 0.25}"
0,0.004250431479311284,0.0,4.952560315316442,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1000, 'batch_size': 646, 'dropout': 0.3}"
0,0.005139216297754535,0.0,5.284006953990937,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1000, 'batch_size': 646, 'dropout': 0.35}"
0,0.0007089647125987405,0.0,0.8877761913599785,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1200, 'batch_size': 646, 'dropout': 0}"
0,0.0007165861819054426,0.0,1.0237577132688482,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1200, 'batch_size': 646, 'dropout': 0.05}"
0,0.001782276628849407,0.0,1.9448691960456133,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1200, 'batch_size': 646, 'dropout': 0.1}"
0,0.0037044687541546643,0.0,3.4519871963993203,"{'optimizer': 'adam', 'init': 'glorot_uniform', 'layer_out': 14, 'patience': 1200, 'batch_size': 646, 'dropout': 0.15}"
